Date,Open,High,Low,Close,Adj Close,Volume,Average
2004-01-22,2.025833,2.058333,1.944167,1.968333,1.805556,60572400,2.009444333333333
2004-01-23,1.958333,1.9975,1.92,1.924167,1.765043,48247200,1.958611
2004-01-26,1.936667,2.008333,1.921667,2.0,1.834605,39368400,1.9555556666666665
2004-01-27,1.96,1.991667,1.870833,1.885833,1.729879,93410400,1.9408333333333332
2004-01-28,1.91,1.94,1.870833,1.880833,1.725293,61520400,1.9069443333333334
2004-01-29,1.886667,1.895833,1.7625,1.825833,1.674841,92970000,1.8483333333333334
2004-01-30,1.821667,1.895833,1.810833,1.854167,1.700831,46646400,1.8427776666666666
2004-02-02,1.869167,1.920833,1.85,1.884167,1.728351,56084400,1.8800000000000001
2004-02-03,1.879167,1.911667,1.8525,1.8775,1.722235,41803200,1.8811113333333334
2004-02-04,1.850833,1.865833,1.824167,1.826667,1.675606,43680000,1.8469443333333333
2004-02-05,1.836667,1.875,1.825,1.854167,1.700831,33198000,1.8455556666666668
2004-02-06,1.878333,1.923333,1.868333,1.896667,1.739817,47113200,1.8899996666666665
2004-02-09,1.910833,1.941667,1.8825,1.883333,1.727585,37399200,1.9116666666666668
2004-02-10,1.889167,1.954167,1.888333,1.9525,1.791033,50970000,1.9105556666666665
2004-02-11,1.9775,2.0275,1.970833,2.020833,1.853715,73780800,1.9919443333333333
2004-02-12,2.01,2.020833,1.929167,1.96,1.797913,97489200,1.9866666666666664
2004-02-13,1.908333,1.990833,1.891667,1.941667,1.781096,174750000,1.9302776666666668
2004-02-17,1.949167,1.969167,1.9225,1.963333,1.80097,57597600,1.9469446666666668
2004-02-18,1.969167,1.979167,1.95,1.963333,1.80097,32024400,1.9661113333333333
2004-02-19,1.9875,2.0225,1.958333,1.9625,1.800205,63103200,1.9894443333333331
2004-02-20,1.959167,2.016667,1.948333,2.011667,1.845307,61812000,1.9747223333333332
2004-02-23,2.008333,2.011667,1.915,1.941667,1.781096,85333200,1.9783333333333333
2004-02-24,1.908333,1.9325,1.843333,1.864167,1.710005,70838400,1.894722
2004-02-25,1.875833,1.910833,1.855,1.875,1.719942,65251200,1.8805553333333336
2004-02-26,1.9025,1.905833,1.864167,1.8875,1.731408,34497600,1.8908333333333334
2004-02-27,1.891667,1.893333,1.825833,1.854167,1.700831,59554800,1.8702776666666667
2004-03-01,1.849167,1.885,1.846667,1.881667,1.726057,50662800,1.860278
2004-03-02,1.884167,1.8975,1.839167,1.846667,1.693952,81334800,1.873611333333333
2004-03-03,1.841667,1.841667,1.7925,1.8225,1.671783,55249200,1.825278
2004-03-04,1.840833,1.865833,1.825833,1.8625,1.708475,41335200,1.8441663333333336
2004-03-05,1.820833,1.891667,1.814167,1.849167,1.696245,35488800,1.8422223333333332
2004-03-08,1.85,1.875,1.770833,1.785,1.637384,46516800,1.8319443333333334
2004-03-09,1.8,1.801667,1.7425,1.7725,1.625919,37123200,1.781389
2004-03-10,1.784167,1.803333,1.734167,1.746667,1.602221,48169200,1.7738890000000003
2004-03-11,1.723333,1.785,1.723333,1.733333,1.58999,52687200,1.7438886666666666
2004-03-12,1.756667,1.791667,1.7375,1.77,1.623625,37795200,1.7619446666666665
2004-03-15,1.759167,1.766667,1.719167,1.73,1.586933,42122400,1.7483336666666665
2004-03-16,1.751667,1.8125,1.74,1.804167,1.654966,59750400,1.768055666666667
2004-03-17,1.833333,1.865833,1.825833,1.848333,1.69548,52459200,1.8416663333333334
2004-03-18,1.838333,1.891667,1.833333,1.869167,1.714591,52804800,1.8544443333333334
2004-03-19,1.859167,1.878333,1.836667,1.8475,1.694716,45296400,1.8580556666666668
2004-03-22,1.819167,1.8475,1.791667,1.833333,1.681721,57670800,1.8194446666666666
2004-03-23,1.858333,1.878333,1.82,1.840833,1.6886,57603600,1.852222
2004-03-24,1.8375,1.954167,1.833333,1.923333,1.764278,78734400,1.875
2004-03-25,1.945,2.045,1.941667,2.035,1.86671,99712800,1.9772223333333334
2004-03-26,2.029167,2.060833,2.001667,2.029167,1.861359,55160400,2.0305556666666664
2004-03-29,2.058333,2.144167,2.054167,2.116667,1.941623,98576400,2.0855556666666666
2004-03-30,2.1025,2.19,2.100833,2.18,1.999718,72495600,2.131111
2004-03-31,2.190833,2.223333,2.179167,2.2,2.018064,60475200,2.1977776666666666
2004-04-01,2.2025,2.2475,2.105833,2.160833,1.982137,131950800,2.1852776666666665
2004-04-02,2.208333,2.2225,2.141667,2.191667,2.010421,64974000,2.1908333333333334
2004-04-05,2.18,2.279167,2.18,2.27,2.082276,57674400,2.213055666666667
2004-04-06,2.225,2.240833,2.166667,2.178333,1.998189,62409600,2.2108333333333334
2004-04-07,2.195,2.195833,2.128333,2.166667,1.987489,44786400,2.1730553333333336
2004-04-08,2.215,2.25,2.198333,2.228333,2.044054,44709600,2.221111
2004-04-12,2.245833,2.255833,2.173333,2.186667,2.005834,44378400,2.2249996666666667
2004-04-13,2.206667,2.208333,2.125,2.135833,1.959204,44270400,2.18
2004-04-14,2.125,2.186667,2.100833,2.146667,1.969142,51201600,2.1374999999999997
2004-04-15,2.1175,2.126667,2.025,2.034167,1.865945,82808400,2.089722333333333
2004-04-16,2.025833,2.026667,1.963333,1.9675,1.804792,65486400,2.0052776666666667
2004-04-19,1.965833,1.979167,1.93,1.965,1.802499,52280400,1.9583333333333333
2004-04-20,1.97,1.991667,1.880833,1.881667,1.726057,51380400,1.9475
2004-04-21,1.889167,1.95,1.87,1.884167,1.728351,68881200,1.9030556666666667
2004-04-22,1.866667,1.926667,1.8275,1.895,1.738287,69552000,1.873611333333333
2004-04-23,1.918333,1.969167,1.9125,1.936667,1.776509,44392800,1.9333333333333336
2004-04-26,1.940833,1.949167,1.855833,1.860833,1.706946,42991200,1.9152776666666667
2004-04-27,1.8825,1.9325,1.838333,1.845,1.692422,49456800,1.8844443333333334
2004-04-28,1.845833,1.874167,1.823333,1.8375,1.685543,46876800,1.8477776666666665
2004-04-29,1.826667,1.839167,1.7625,1.786667,1.638913,64504800,1.8094446666666668
2004-04-30,1.776667,1.7875,1.703333,1.71,1.568587,51292800,1.7558333333333334
2004-05-03,1.728333,1.745833,1.658333,1.688333,1.548711,61066800,1.710833
2004-05-04,1.7125,1.8175,1.708333,1.795833,1.647321,77238000,1.746111
2004-05-05,1.7975,1.826667,1.7825,1.810833,1.661081,46428000,1.8022223333333331
2004-05-06,1.7925,1.84,1.754167,1.825833,1.674841,71134800,1.7955556666666668
2004-05-07,1.879167,1.914167,1.83,1.84,1.687836,95677200,1.8744446666666665
2004-05-10,1.790833,1.81,1.729167,1.768333,1.622095,66907200,1.7766666666666666
2004-05-11,1.790833,1.829167,1.783333,1.811667,1.661846,39993600,1.801111
2004-05-12,1.801667,1.804167,1.724167,1.786667,1.638913,48232800,1.7766669999999998
2004-05-13,1.771667,1.825,1.766667,1.7925,1.644264,34795200,1.787778
2004-05-14,1.8,1.831667,1.783333,1.7925,1.644264,45900000,1.805
2004-05-17,1.766667,1.79,1.7375,1.764167,1.618274,30834000,1.7647223333333333
2004-05-18,1.78,1.813333,1.773333,1.7925,1.644264,20442000,1.7888886666666668
2004-05-19,1.8325,1.858333,1.779167,1.788333,1.640442,49827600,1.8233333333333333
2004-05-20,1.785,1.815,1.753333,1.7625,1.616745,42148800,1.784444333333333
2004-05-21,1.783333,1.785833,1.7425,1.766667,1.620568,28209600,1.7705553333333333
2004-05-24,1.763333,1.780833,1.74,1.760833,1.615216,30162000,1.7613886666666667
2004-05-25,1.768333,1.845833,1.7325,1.8375,1.685543,68126400,1.782222
2004-05-26,1.8375,1.9,1.826667,1.875,1.719942,52456800,1.8547223333333331
2004-05-27,1.905833,1.934167,1.878333,1.880833,1.725293,55654800,1.9061109999999999
2004-05-28,1.904167,1.965,1.889167,1.954167,1.792562,63798000,1.9194446666666665
2004-06-01,1.920833,1.9725,1.918333,1.9525,1.791033,31842000,1.9372220000000002
2004-06-02,2.0,2.009167,1.935833,1.9375,1.777273,64380000,1.9816666666666665
2004-06-03,1.938333,1.9425,1.838333,1.844167,1.691658,70082400,1.9063886666666665
2004-06-04,1.881667,1.885833,1.824167,1.825833,1.674841,64960800,1.8638890000000001
2004-06-07,1.855833,1.890833,1.8325,1.87,1.715355,57195600,1.8597220000000003
2004-06-08,1.859167,1.8625,1.809167,1.836667,1.684779,61500000,1.8436113333333335
2004-06-09,1.8475,1.85,1.745,1.750833,1.606043,49833600,1.8141666666666667
2004-06-10,1.779167,1.7825,1.7175,1.733333,1.58999,56451600,1.7597223333333334
2004-06-14,1.724167,1.724167,1.665833,1.679167,1.540304,42475200,1.7047223333333335
2004-06-15,1.7075,1.73,1.688333,1.704167,1.563236,39458400,1.708611
2004-06-16,1.699167,1.71,1.670833,1.6775,1.538775,25257600,1.6933333333333334
2004-06-17,1.666667,1.7075,1.635833,1.644167,1.508198,48237600,1.67
2004-06-18,1.653333,1.6925,1.625,1.646667,1.510491,53433600,1.6569443333333334
2004-06-21,1.649167,1.675,1.606667,1.6175,1.483737,26656800,1.6436113333333333
2004-06-22,1.626667,1.670833,1.615833,1.663333,1.525779,43030800,1.6377776666666668
2004-06-23,1.658333,1.698333,1.654167,1.691667,1.55177,26466000,1.6702776666666665
2004-06-24,1.736667,1.7425,1.664167,1.676667,1.53801,59065200,1.7144446666666664
2004-06-25,1.688333,1.7075,1.668333,1.6875,1.547947,32912400,1.6880553333333335
2004-06-28,1.711667,1.7175,1.666667,1.673333,1.534952,29937600,1.6986113333333333
2004-06-29,1.683333,1.733333,1.676667,1.730833,1.587697,36385200,1.6977776666666669
2004-06-30,1.685,1.7325,1.685,1.705833,1.564764,32926800,1.7008333333333334
2004-07-01,1.725,1.7275,1.625,1.6275,1.492909,50562000,1.6925000000000001
2004-07-02,1.645,1.645833,1.5925,1.605,1.47227,29494800,1.6277776666666668
2004-07-06,1.585833,1.6025,1.493333,1.510833,1.385891,57538800,1.5605553333333333
2004-07-07,1.53,1.561667,1.510833,1.518333,1.39277,34413600,1.5341666666666667
2004-07-08,1.504167,1.529167,1.469167,1.471667,1.349963,43005600,1.5008336666666666
2004-07-09,1.47,1.471667,1.380833,1.408333,1.291867,111450000,1.4408333333333332
2004-07-12,1.369167,1.408333,1.3575,1.375833,1.262055,67604400,1.3783333333333332
2004-07-13,1.3925,1.416667,1.358333,1.373333,1.259761,56710800,1.3891666666666669
2004-07-14,1.325,1.361667,1.285833,1.3125,1.203959,90160800,1.3241666666666667
2004-07-15,1.325833,1.34,1.295,1.303333,1.19555,61135200,1.3202776666666667
2004-07-16,1.343333,1.345,1.265,1.265,1.160387,46470000,1.3177776666666665
2004-07-19,1.268333,1.293333,1.250833,1.279167,1.173383,46108800,1.2708329999999999
2004-07-20,1.278333,1.31,1.265833,1.305,1.197079,34154400,1.2847220000000001
2004-07-21,1.325,1.326667,1.221667,1.225833,1.124459,61341600,1.2911113333333333
2004-07-22,1.24,1.258333,1.2,1.251667,1.148157,52146000,1.2327776666666665
2004-07-23,1.26,1.261667,1.21,1.218333,1.117579,37149600,1.243889
2004-07-26,1.234167,1.245,1.1725,1.184167,1.086239,50320800,1.2172223333333336
2004-07-27,1.19,1.226667,1.153333,1.223333,1.122166,78988800,1.19
2004-07-28,1.220833,1.225,1.158333,1.1925,1.093883,50511600,1.2013886666666667
2004-07-29,1.209167,1.301667,1.203333,1.270833,1.165738,74736000,1.2380556666666667
2004-07-30,1.255,1.308333,1.2525,1.285,1.178733,40395600,1.2719443333333333
2004-08-02,1.285833,1.306667,1.264167,1.301667,1.194022,42098400,1.2855556666666668
2004-08-03,1.3075,1.308333,1.224167,1.234167,1.132104,74154000,1.28
2004-08-04,1.220833,1.259167,1.219167,1.2475,1.144334,50781600,1.2330556666666668
2004-08-05,1.260833,1.266667,1.191667,1.213333,1.112993,85992000,1.2397223333333331
2004-08-06,0.8425,0.85,0.775,0.785833,0.720846,508894800,0.8224999999999999
2004-08-09,0.805833,0.839167,0.7925,0.820833,0.752952,157921200,0.8125
2004-08-10,0.866667,0.894167,0.8525,0.885833,0.812577,205191600,0.8711113333333333
2004-08-11,0.874167,0.874167,0.854167,0.86,0.78888,96381600,0.8675003333333334
2004-08-12,0.8625,0.865,0.838333,0.84,0.770534,65438400,0.8552776666666667
2004-08-13,0.86,0.880833,0.8525,0.875,0.802639,81570000,0.8644443333333333
2004-08-16,0.865,0.888333,0.86,0.866667,0.794995,53173200,0.871111
2004-08-17,0.885833,0.919167,0.8775,0.914167,0.838567,74491200,0.8941666666666667
2004-08-18,0.918333,0.975,0.910833,0.975,0.89437,87242400,0.9347219999999999
2004-08-19,0.969167,0.986667,0.956667,0.971667,0.891312,72440400,0.9708336666666666
2004-08-20,0.966667,1.043333,0.963333,1.029167,0.944057,119904000,0.9911110000000001
2004-08-23,1.045833,1.0625,1.04,1.051667,0.964696,80002800,1.0494443333333334
2004-08-24,1.066667,1.071667,0.9925,1.0125,0.928769,93942000,1.0436113333333334
2004-08-25,1.035,1.063333,1.015833,1.055833,0.968518,72130800,1.0380553333333333
2004-08-26,1.054167,1.065,1.045833,1.058333,0.970811,61272000,1.055
2004-08-27,1.059167,1.093333,1.058333,1.078333,0.989157,56512800,1.0702776666666667
2004-08-30,1.074167,1.08,1.041667,1.0425,0.956288,62805600,1.065278
2004-08-31,1.046667,1.051667,1.005833,1.038333,0.952465,58706400,1.0347223333333333
2004-09-01,1.025,1.073333,1.011667,1.058333,0.970811,59174400,1.0366666666666668
2004-09-02,1.063333,1.11,1.053333,1.101667,1.010561,77008800,1.0755553333333336
2004-09-03,1.068333,1.09,1.059167,1.068333,0.979984,71505600,1.0725
2004-09-07,1.075,1.0975,1.034167,1.048333,0.961638,72733200,1.068889
2004-09-08,1.049167,1.058333,1.024167,1.026667,0.941764,83498400,1.043889
2004-09-09,1.051667,1.1475,1.046667,1.129167,1.035787,129932400,1.0819446666666668
2004-09-10,1.11,1.178333,1.106667,1.1725,1.075537,103934400,1.1316666666666668
2004-09-13,1.170833,1.218333,1.169167,1.195,1.096176,96775200,1.1861110000000001
2004-09-14,1.184167,1.208333,1.175,1.2,1.100763,68355600,1.1891666666666667
2004-09-15,1.163333,1.166667,1.118333,1.133333,1.039609,116390400,1.1494443333333333
2004-09-16,1.1525,1.1875,1.148333,1.175833,1.078594,81002400,1.1627776666666667
2004-09-17,1.185,1.230833,1.175,1.224167,1.122931,100380000,1.1969443333333334
2004-09-20,1.2,1.2575,1.185,1.2225,1.121402,79462800,1.2141666666666666
2004-09-21,1.25,1.265,1.235,1.255,1.151214,50390400,1.25
2004-09-22,1.221667,1.251667,1.190833,1.196667,1.097705,62592000,1.221389
2004-09-23,1.210833,1.214167,1.175833,1.2075,1.107642,57866400,1.2002776666666666
2004-09-24,1.2125,1.214167,1.153333,1.170833,1.074008,47631600,1.1933333333333334
2004-09-27,1.161667,1.175,1.129167,1.15,1.054898,40602000,1.155278
2004-09-28,1.1475,1.176667,1.131667,1.166667,1.070186,47484000,1.1519446666666668
2004-09-29,1.165833,1.228333,1.150833,1.195,1.096176,53722800,1.1816663333333333
2004-09-30,1.208333,1.2375,1.185833,1.21,1.109936,61968000,1.2105553333333334
2004-10-01,1.215833,1.266667,1.21,1.26,1.155801,59041200,1.2308333333333332
2004-10-04,1.270833,1.3125,1.268333,1.295833,1.18867,67393200,1.2838886666666667
2004-10-05,1.264167,1.2975,1.255,1.266667,1.161916,63318000,1.2722223333333333
2004-10-06,1.264167,1.2775,1.235,1.271667,1.166503,49850400,1.2588890000000001
2004-10-07,1.295,1.324167,1.2725,1.279167,1.173383,79807200,1.2972223333333333
2004-10-08,1.265833,1.270833,1.198333,1.209167,1.109171,69342000,1.2449996666666667
2004-10-11,1.210833,1.235,1.189167,1.210833,1.1107,37384800,1.211666666666667
2004-10-12,1.17,1.2025,1.150833,1.193333,1.094647,82723200,1.1744443333333332
2004-10-13,1.229167,1.245,1.175833,1.185833,1.087767,67281600,1.2166666666666666
2004-10-14,1.196667,1.196667,1.141667,1.15,1.054898,51326400,1.1783336666666666
2004-10-15,1.1525,1.154167,1.09,1.118333,1.025849,128048400,1.1322223333333332
2004-10-18,1.111667,1.15,1.1025,1.138333,1.044196,57397200,1.121389
2004-10-19,1.164167,1.175833,1.1225,1.130833,1.037315,61848000,1.1541666666666666
2004-10-20,1.1275,1.149167,1.120833,1.144167,1.049547,54020400,1.1325
2004-10-21,1.155833,1.185,1.146667,1.17,1.073243,101396400,1.1624999999999999
2004-10-22,1.180833,1.183333,1.103333,1.106667,1.015149,68646000,1.155833
2004-10-25,1.0975,1.135833,1.095,1.111667,1.019734,52916400,1.1094443333333333
2004-10-26,1.220833,1.265833,1.180833,1.2075,1.107642,245577600,1.2224996666666668
2004-10-27,1.185833,1.263333,1.185833,1.240833,1.138219,107403600,1.2116663333333333
2004-10-28,1.224167,1.25,1.215833,1.2275,1.125988,56155200,1.23
2004-10-29,1.215833,1.2325,1.195,1.205833,1.106113,74286000,1.2144443333333335
2004-11-01,1.2225,1.2325,1.206667,1.231667,1.129811,65389200,1.2205556666666666
2004-11-02,1.228333,1.275,1.218333,1.249167,1.145864,109575600,1.2405553333333332
2004-11-03,1.3,1.304167,1.254167,1.260833,1.156565,91035600,1.2861113333333334
2004-11-04,1.27,1.3,1.243333,1.284167,1.177969,99554400,1.271111
2004-11-05,1.483333,1.564167,1.453333,1.47,1.348435,384901200,1.5002776666666666
2004-11-08,1.454167,1.505833,1.4475,1.485833,1.362958,71862000,1.4691666666666665
2004-11-09,1.463333,1.498333,1.4625,1.476667,1.35455,61593600,1.4747219999999999
2004-11-10,1.475,1.490833,1.468333,1.476667,1.35455,64591200,1.4780553333333335
2004-11-11,1.485833,1.505833,1.475833,1.505833,1.381304,50700000,1.4891663333333334
2004-11-12,1.529167,1.533333,1.493333,1.508333,1.383597,64707600,1.518611
2004-11-15,1.493333,1.541667,1.484167,1.530833,1.404236,53647200,1.5063890000000002
2004-11-16,1.535833,1.5525,1.4975,1.525833,1.39965,47272800,1.528611
2004-11-17,1.55,1.5925,1.535,1.551667,1.423347,60277200,1.5591666666666668
2004-11-18,1.565,1.585,1.5325,1.571667,1.441693,53252400,1.5608333333333333
2004-11-19,1.691667,1.710833,1.5675,1.58,1.449337,212605200,1.6566666666666665
2004-11-22,1.585833,1.625,1.570833,1.625,1.490616,73378800,1.5938886666666665
2004-11-23,1.611667,1.649167,1.598333,1.631667,1.496732,67689600,1.6197223333333335
2004-11-24,1.63,1.665,1.625833,1.638333,1.502847,42858000,1.6402776666666667
2004-11-26,1.645833,1.67,1.631667,1.655,1.518135,35076000,1.6491666666666667
2004-11-29,1.6675,1.679167,1.608333,1.6225,1.488323,70438800,1.6516666666666666
2004-11-30,1.629167,1.630833,1.585,1.594167,1.462333,57654000,1.615
2004-12-01,1.608333,1.634167,1.596667,1.634167,1.499025,51457200,1.6130556666666667
2004-12-02,1.618333,1.668333,1.605833,1.655833,1.5189,75865200,1.6308330000000002
2004-12-03,1.695833,1.75,1.69,1.7275,1.58464,134731200,1.7119443333333333
2004-12-06,1.735833,1.824167,1.705,1.81,1.660317,97050000,1.7550000000000001
2004-12-07,1.915833,2.08,1.878333,1.900833,1.743638,292705200,1.9580553333333335
2004-12-08,1.9275,1.958333,1.908333,1.923333,1.764278,87272400,1.9313886666666666
2004-12-09,1.889167,1.925833,1.8525,1.905833,1.748225,86996400,1.8891666666666669
2004-12-10,1.95,1.963333,1.930833,1.9425,1.78186,65284800,1.9480553333333332
2004-12-13,1.913333,1.938333,1.88,1.889167,1.732937,73802400,1.9105553333333332
2004-12-14,1.890833,1.929167,1.8875,1.9275,1.7681,51298800,1.9025
2004-12-15,1.946667,1.950833,1.916667,1.945,1.784153,43276800,1.9380556666666664
2004-12-16,2.001667,2.071667,1.9675,1.970833,1.80785,152403600,2.0136113333333334
2004-12-17,2.0075,2.015833,1.899167,1.921667,1.762749,121424400,1.9741666666666668
2004-12-20,1.944167,1.974167,1.890833,1.900833,1.743638,89872800,1.936389
2004-12-21,1.900833,1.928333,1.854167,1.915,1.756634,89940000,1.8944443333333332
2004-12-22,1.953333,1.9625,1.913333,1.9175,1.758927,42182400,1.9430553333333334
2004-12-23,1.906667,1.944167,1.8975,1.9225,1.763514,36697200,1.9161113333333333
2004-12-27,1.949167,1.9575,1.895833,1.905833,1.748225,30820800,1.9341666666666668
2004-12-28,1.91,1.925,1.888333,1.895833,1.739052,29161200,1.9077776666666668
2004-12-29,1.89,1.935833,1.885,1.9125,1.75434,29473200,1.903611
2004-12-30,1.913333,1.929167,1.896667,1.905,1.747461,25981200,1.9130556666666667
2004-12-31,1.9325,1.973333,1.925,1.963333,1.80097,57596400,1.943611
2005-01-03,2.031667,2.06,1.956667,1.965,1.802499,106671600,2.0161113333333334
2005-01-04,1.979167,1.9825,1.8425,1.8725,1.717648,79022400,1.9347223333333332
2005-01-05,1.8525,1.9125,1.8425,1.89,1.733701,72481200,1.8691666666666666
2005-01-06,1.923333,1.945833,1.858333,1.871667,1.716884,56356800,1.9091663333333333
2005-01-07,1.875833,1.89,1.808333,1.835833,1.684013,76309200,1.8580553333333334
2005-01-10,1.841667,1.858333,1.829167,1.84,1.687836,57955200,1.8430556666666666
2005-01-11,1.8225,1.8325,1.755833,1.783333,1.635856,109338000,1.803611
2005-01-12,1.799167,1.805833,1.725,1.768333,1.622095,105780000,1.7766666666666666
2005-01-13,1.7725,1.833333,1.733333,1.786667,1.638913,89876400,1.7797220000000002
2005-01-14,1.82,1.824167,1.775,1.7925,1.644264,57391200,1.806389
2005-01-18,1.7725,1.825,1.768333,1.820833,1.670254,46455600,1.7886110000000002
2005-01-19,1.829167,1.833333,1.771667,1.779167,1.632033,33649200,1.8113890000000001
2005-01-20,1.743333,1.826667,1.743333,1.783333,1.635856,64008000,1.771111
2005-01-21,1.785833,1.821667,1.78,1.786667,1.638913,59635200,1.7958333333333334
2005-01-24,1.776667,1.8025,1.705,1.715,1.573174,46370400,1.761389
2005-01-25,1.7225,1.769167,1.7125,1.745,1.600692,43970400,1.7347223333333333
2005-01-26,1.750833,1.791667,1.721667,1.7675,1.621331,42912000,1.7547223333333335
2005-01-27,1.770833,1.9175,1.76,1.909167,1.751283,100291200,1.816111
2005-01-28,1.916667,1.924167,1.865,1.906667,1.748989,67105200,1.9019446666666668
2005-01-31,1.9225,1.945833,1.883333,1.91,1.752047,56296800,1.917222
2005-02-01,1.908333,1.954167,1.896667,1.945833,1.784917,50718000,1.9197223333333333
2005-02-02,2.0225,2.07,1.965,2.054167,1.884292,203540400,2.0191666666666666
2005-02-03,2.0325,2.046667,2.004167,2.0325,1.864417,69012000,2.027778
2005-02-04,2.033333,2.155,2.0325,2.149167,1.971435,80644800,2.073611
2005-02-07,2.151667,2.191667,2.104167,2.123333,1.947737,52162800,2.1491670000000003
2005-02-08,2.11,2.178333,2.103333,2.144167,1.966849,45577200,2.130555333333333
2005-02-09,2.15,2.156667,2.058333,2.069167,1.898051,78375600,2.1216666666666666
2005-02-10,2.08,2.128333,2.0725,2.1175,1.942387,60237600,2.0936109999999997
2005-02-11,2.104167,2.195,2.096667,2.179167,1.998954,55651200,2.1319446666666666
2005-02-14,2.178333,2.186667,2.125,2.133333,1.956911,43290000,2.1633333333333336
2005-02-15,2.1475,2.220833,2.144167,2.1525,1.974493,74850000,2.170833333333333
2005-02-16,2.145833,2.176667,2.106667,2.145,1.967614,46646400,2.1430556666666667
2005-02-17,2.174167,2.175,2.109167,2.125833,1.950031,101740800,2.1527779999999996
2005-02-18,2.289167,2.358333,2.225833,2.355833,2.161011,313212000,2.2911110000000003
2005-02-22,2.34,2.440833,2.319167,2.385833,2.18853,142080000,2.3666666666666667
2005-02-23,2.3475,2.376667,2.27,2.308333,2.117439,110784000,2.3313889999999997
2005-02-24,2.276667,2.3725,2.276667,2.369167,2.173242,69549600,2.3086113333333333
2005-02-25,2.3725,2.415833,2.346667,2.403333,2.204582,52513200,2.3783333333333334
2005-02-28,2.391667,2.416667,2.370833,2.415833,2.216049,75806400,2.3930556666666667
2005-03-01,2.426667,2.466667,2.385833,2.41,2.210698,73714800,2.426389
2005-03-02,2.383333,2.396667,2.325,2.339167,2.145724,94746000,2.368333333333333
2005-03-03,2.333333,2.348333,2.273333,2.3075,2.116674,76129200,2.318333
2005-03-04,2.314167,2.334167,2.278333,2.2975,2.107502,59312400,2.308889
2005-03-07,2.3075,2.369167,2.291667,2.320833,2.128906,51117600,2.322778
2005-03-08,2.315,2.32,2.188333,2.203333,2.021122,133238400,2.2744443333333333
2005-03-09,2.189167,2.23,2.139167,2.145833,1.968377,91014000,2.1861113333333333
2005-03-10,2.1525,2.171667,2.110833,2.145,1.967614,68928000,2.1449999999999996
2005-03-11,2.164167,2.1675,2.0775,2.096667,1.923278,73218000,2.136389
2005-03-14,2.14,2.165,2.125,2.155833,1.977551,57214800,2.143333333333333
2005-03-15,2.166667,2.1875,2.110833,2.1125,1.9378,37810800,2.155
2005-03-16,2.104167,2.1375,2.075833,2.076667,1.904931,53535600,2.105833333333333
2005-03-17,2.083333,2.090833,2.050833,2.055833,1.885821,44258400,2.0749996666666664
2005-03-18,2.0575,2.064167,1.976667,2.014167,1.8476,63901200,2.032778
2005-03-21,2.013333,2.088333,2.000833,2.083333,1.911046,65445600,2.0341663333333333
2005-03-22,2.085,2.104167,2.038333,2.045833,1.876648,62299200,2.075833333333333
2005-03-23,2.043333,2.104167,2.039167,2.09,1.917161,72878400,2.062222333333333
2005-03-24,2.095833,2.1525,2.0925,2.094167,1.920984,86535600,2.113611
2005-03-28,2.095,2.125,2.050833,2.070833,1.89958,51118800,2.0902776666666667
2005-03-29,2.068333,2.091667,2.015833,2.025,1.857537,58740000,2.0586110000000004
2005-03-30,2.025833,2.054167,1.955833,2.025,1.857537,85870800,2.0119443333333336
2005-03-31,2.013333,2.0275,1.970833,1.98,1.816258,51831600,2.003888666666666
2005-04-01,2.004167,2.015833,1.949167,1.960833,1.798676,51075600,1.9897223333333331
2005-04-04,1.95,1.955833,1.905833,1.949167,1.787975,42142800,1.937222
2005-04-05,1.95,1.990833,1.903333,1.915,1.756634,43012800,1.9480553333333332
2005-04-06,1.950833,1.983333,1.9375,1.944167,1.783388,56746800,1.957222
2005-04-07,1.954167,2.0,1.920833,1.98,1.816258,50635200,1.9583333333333333
2005-04-08,1.988333,2.0325,1.95,1.954167,1.792562,62154000,1.9902776666666666
2005-04-11,1.968333,1.975,1.91,1.915833,1.757398,32838000,1.951111
2005-04-12,1.91,1.9425,1.8675,1.939167,1.778802,51223200,1.9066666666666665
2005-04-13,1.941667,1.946667,1.845833,1.858333,1.704653,49840800,1.911389
2005-04-14,1.8625,1.88,1.836667,1.843333,1.690893,35208000,1.8597223333333333
2005-04-15,1.82,1.833333,1.7625,1.779167,1.632033,63015600,1.8052776666666668
2005-04-18,1.768333,1.806667,1.758333,1.766667,1.620568,47310000,1.7777776666666665
2005-04-19,1.795833,1.841667,1.7875,1.828333,1.677134,36546000,1.8083333333333336
2005-04-20,1.859167,1.870833,1.770833,1.7725,1.625919,56467200,1.833611
2005-04-21,1.808333,1.8775,1.7925,1.870833,1.716119,53815200,1.8261109999999998
2005-04-22,1.859167,1.871667,1.831667,1.853333,1.700066,33627600,1.8541669999999997
2005-04-25,1.869167,1.896667,1.86,1.8825,1.726821,31816800,1.875278
2005-04-26,1.883333,1.9225,1.835833,1.874167,1.719177,35314800,1.8805553333333334
2005-04-27,1.825,1.831667,1.765,1.8025,1.653437,60934800,1.807222333333333
2005-04-28,1.796667,1.8325,1.779167,1.808333,1.658788,37294800,1.802778
2005-04-29,1.825833,1.84,1.743333,1.8275,1.67637,47835600,1.8030553333333332
2005-05-02,1.849167,1.87,1.793333,1.820833,1.670254,33490800,1.8375000000000001
